Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10224,Vigilante 8: 2nd Offense,N64,2000,Racing,Activision,0.09,0.02,0,0,0.11
10235,GunGriffon Blaze,PS2,2000,Simulation,Swing! Entertainment,0.05,0.04,0,0.01,0.11
10273,Transformers: Beast Wars Transmetals,PS,2000,Fighting,BAM! Entertainment,0.06,0.04,0,0.01,0.11
10314,FoxKids.com Micro Maniacs Racing,PS,2000,Racing,Codemasters,0.06,0.04,0,0.01,0.11
10343,Pachi-Slot Aruze Oukoku 3,PS,2000,Misc,Aruze Corp,0,0,0.1,0.01,0.11
10347,Aqua Aqua,PS2,2000,Puzzle,3DO,0.05,0.04,0,0.01,0.11
10371,Sakura Wars,DC,2000,Adventure,Sega,0,0,0.11,0,0.11
10417,Brunswick Circuit Pro Bowling 2,PS,2000,Sports,THQ,0.06,0.04,0,0.01,0.11
10471,Mickey's Speedway USA (weekly JP sales),N64,2000,Racing,Nintendo,0,0,0.1,0,0.1
10595,You Don't Know Jack: Mock 2,PS,2000,Misc,Vivendi Games,0.06,0.04,0,0.01,0.1
10633,Disney's Donald Duck: Goin' Quackers,N64,2000,Platform,Ubisoft,0.08,0.02,0,0,0.1
10637,Indy Racing 2000,N64,2000,Racing,Infogrames,0.08,0.02,0,0,0.1
10680,"Sakura Wars 2: Kimi, Shinitamou koto Nakare",DC,2000,Adventure,Sega,0,0,0.1,0,0.1
10826,Disney's Aladdin in Nasira's Revenge,PS,2000,Action,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09
10894,ESPN NBA 2Night,PS2,2000,Sports,Konami Digital Entertainment,0.05,0.04,0,0.01,0.09
10944,Dragon Tales: Dragon Seek,PS,2000,Platform,Ubisoft,0.05,0.03,0,0.01,0.09
10991,FIFA 2001: Major League Soccer,PS2,2000,Sports,Electronic Arts,0,0,0.09,0,0.09
10997,Skies of Arcadia,DC,2000,Role-Playing,Sega,0,0,0.09,0,0.09
11023,Seven: Molmorth no Kiheitai,PS2,2000,Action,Namco Bandai Games,0,0,0.09,0,0.09
11052,Batman Beyond: Return of the Joker,N64,2000,Action,Ubisoft,0.07,0.02,0,0,0.09
11088,Blood: The Last Vampire (Joukan),PS2,2000,Adventure,Sony Computer Entertainment,0,0,0.09,0,0.09
11093,Sidewinder Max,PS2,2000,Simulation,Asmik Ace Entertainment,0,0,0.09,0,0.09
11178,Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,PS,2000,Sports,Konami Digital Entertainment,0,0,0.08,0.01,0.09
11189,Rollcage Stage II,PS,2000,Racing,Sony Computer Entertainment,0.05,0.03,0,0.01,0.09
11236,Walt Disney's The Jungle Book: Rhythm N'Groove,PS,2000,Misc,Sony Computer Entertainment,0.05,0.03,0,0.01,0.09
11257,Ephemeral Fantasia,PS2,2000,Role-Playing,Konami Digital Entertainment,0.04,0.03,0,0.01,0.08
11293,Derby Tsuku: Derby Uma o Tsukurou!,DC,2000,Sports,Sega,0,0,0.08,0,0.08
11326,Disney's Donald Duck: Goin' Quackers,PS2,2000,Platform,Ubisoft,0.04,0.03,0,0.01,0.08
11330,Armorines: Project S.W.A.R.M.,PS,2000,Shooter,Acclaim Entertainment,0.05,0.03,0,0.01,0.08
11347,Orega Kantoku Da! Gekitou Pennant Race,PS2,2000,Sports,Enix Corporation,0,0,0.08,0,0.08
11366,Strider 2,PS,2000,Platform,Virgin Interactive,0.05,0.03,0,0.01,0.08
11498,Gradius III and IV,PS2,2000,Shooter,Konami Digital Entertainment,0.04,0.03,0,0.01,0.08
11517,Sentimental Graffiti 2,DC,2000,Adventure,NEC Interchannel,0,0,0.08,0,0.08
11612,Gadget Racers,PS2,2000,Racing,Midas Interactive Entertainment,0.04,0.03,0,0.01,0.08
11671,Duke Nukem: Land of the Babes,PS,2000,Shooter,Atari,0.04,0.03,0,0,0.08
11770,Boxing,PS,2000,Fighting,Midas Interactive Entertainment,0.04,0.03,0,0,0.07
11801,Mega Man Xtreme,GB,2000,Platform,Capcom,0,0,0.07,0,0.07
11902,The King of Fighters: Evolution,DC,2000,Fighting,SNK,0,0,0.07,0,0.07
11921,Monster Rancher Battle Card: Episode II,PS,2000,Action,Tecmo Koei,0.04,0.03,0,0,0.07
11925,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64,2000,Sports,Nintendo,0,0,0.07,0,0.07
11950,Metal Gear Solid,GB,2000,Action,Konami Digital Entertainment,0,0,0.07,0,0.07
11984,Battlezone: Rise of the Black Dogs,N64,2000,Strategy,Crave Entertainment,0.06,0.01,0,0,0.07
11989,Mia Hamm Soccer 64,N64,2000,Sports,THQ,0.06,0.01,0,0,0.07
12015,G-Saviour,PS2,2000,Action,Sunrise Interactive,0,0,0.07,0,0.07
12047,Silpheed: The Lost Planet,PS2,2000,Shooter,Swing! Entertainment,0.03,0.03,0,0.01,0.07
12174,Card Games,PS,2000,Misc,D3Publisher,0.04,0.03,0,0,0.07
12272,ESPN Winter X-Games: Snowboarding 2002,GBA,2000,Sports,Konami Digital Entertainment,0.05,0.02,0,0,0.06
12274,Kanon,DC,2000,Adventure,NEC Interchannel,0,0,0.06,0,0.06
12278,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,PS2,2000,Simulation,Konami Digital Entertainment,0,0,0.06,0,0.06
12317,Sunrise Eiyuutan R,PS2,2000,Role-Playing,Sunrise Interactive,0,0,0.06,0,0.06
12384,Power Shovel,PS,2000,Action,JVC,0.03,0.02,0,0,0.06
12397,Championship Surfer,PS,2000,Sports,Mattel Interactive,0.03,0.02,0,0,0.06
12509,CyberTiger,N64,2000,Sports,Electronic Arts,0.05,0.01,0,0,0.06
12517,Polaris SnoCross,N64,2000,Racing,Vatical Entertainment,0.05,0.01,0,0,0.06
12568,Winning Post 4 Maximum,PS2,2000,Sports,Tecmo Koei,0,0,0.06,0,0.06
12701,Animorphs: Shattered Reality,PS,2000,Action,Infogrames,0.03,0.02,0,0,0.06
12710,G1 Jockey 2,PS2,2000,Sports,Tecmo Koei,0,0,0.06,0,0.06
12769,Angelique Trois,PS2,2000,Adventure,Tecmo Koei,0,0,0.06,0,0.06
12773,A-Train 6,PS2,2000,Strategy,Midas Interactive Entertainment,0,0,0.06,0,0.06
12779,Gold and Glory: The Road to El Dorado,PS,2000,Adventure,Ubisoft,0.03,0.02,0,0,0.06
12816,Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
13067,Arthur! Ready to Race,PS,2000,Racing,The Learning Company,0.03,0.02,0,0,0.05
13069,The Typing of the Dead,DC,2000,Shooter,Sega,0,0,0.05,0,0.05
13112,Blues Brothers 2000,N64,2000,Platform,Virgin Interactive,0.04,0.01,0,0,0.05
13115,Hercules: The Legendary Journeys,N64,2000,Role-Playing,Titus,0.04,0.01,0,0,0.05
13178,BeatMania IIDX 3rd Style,PS2,2000,Simulation,Konami Digital Entertainment,0,0,0.05,0,0.05
13203,Power Spike Pro Beach Volleyball,PS,2000,Sports,Infogrames,0.03,0.02,0,0,0.05
13289,The Sims,PC,2000,Simulation,Electronic Arts,0.01,0.03,0,0.01,0.05
13412,Black Jack vs. Matsudajun,PS,2000,Misc,Pony Canyon,0.03,0.02,0,0,0.05
13509,I.Q. Remix+: Intelligent Qube,PS2,2000,Puzzle,Sony Computer Entertainment,0,0,0.04,0,0.04
13605,Dance Dance Revolution Disney Mix,PS,2000,Simulation,Konami Digital Entertainment,0.02,0.02,0,0,0.04
13669,Unison: Rebels of Rhythm & Dance,PS2,2000,Misc,Tecmo Koei,0.02,0.02,0,0.01,0.04
13710,NBA in the Zone 2000,N64,2000,Sports,Konami Digital Entertainment,0.04,0,0,0,0.04
13744,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,2000,Platform,Infogrames,0.03,0.01,0,0,0.04
14004,Fighting Vipers 2,DC,2000,Fighting,Sega,0,0,0.04,0,0.04
14295,Monster Rancher Hop-A-Bout,PS,2000,Action,Tecmo Koei,0.02,0.01,0,0,0.03
14624,Roadsters,PS,2000,Racing,Titus,0.02,0.01,0,0,0.03
14659,In Cold Blood,PS,2000,Adventure,Sony Computer Entertainment,0.02,0.01,0,0,0.03
15247,Shooter: Starfighter Sanvein,PS,2000,Shooter,Midas Interactive Entertainment,0.01,0.01,0,0,0.02
15376,Rat Attack!,N64,2000,Puzzle,Mindscape,0.02,0,0,0,0.02
15505,Hogs of War,PS,2000,Strategy,Infogrames,0.01,0.01,0,0,0.02
15508,Point Blank 3,PS,2000,Shooter,Namco Bandai Games,0.01,0.01,0,0,0.02
15654,Airline Tycoon,PC,2000,Simulation,Interplay,0,0.01,0,0,0.02
16166,Deus Ex,PC,2000,Role-Playing,Eidos Interactive,0,0.01,0,0,0.01
16521,Crossroad Crisis,PS,2000,Puzzle,Success,0.01,0,0,0,0.01
16582,PGA European Tour,N64,2000,Sports,Infogrames,0.01,0,0,0,0.01
29,Gran Turismo 3: A-Spec,PS2,2001,Racing,Sony Computer Entertainment,6.85,5.09,1.87,1.16,14.98
39,Grand Theft Auto III,PS2,2001,Action,Take-Two Interactive,6.99,4.51,0.3,1.3,13.1
87,Final Fantasy X,PS2,2001,Role-Playing,Sony Computer Entertainment,2.91,2.07,2.73,0.33,8.05
108,Super Smash Bros. Melee,GC,2001,Fighting,Nintendo,4.41,1.04,1.39,0.22,7.07
130,Halo: Combat Evolved,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43
143,Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05
163,Super Mario Advance,GBA,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49
164,Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47
165,Super Mario World,GBA,2001,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46
168,Crash Bandicoot: The Wrath of Cortex,PS2,2001,Platform,Universal Interactive,2.07,2.29,0.24,0.82,5.42
249,Tony Hawk's Pro Skater 3,PS2,2001,Sports,Activision,2.66,1.29,0.01,0.46,4.41
265,Namco Museum,GBA,2001,Misc,Namco Bandai Games,3,1.11,0.05,0.07,4.24
331,Harry Potter and the Sorcerer's Stone,PS,2001,Action,Electronic Arts,1.37,2,0.14,0.22,3.73
346,Jak and Daxter: The Precursor Legacy,PS2,2001,Platform,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64
355,The Simpsons: Road Rage,PS2,2001,Racing,Electronic Arts,2.02,1.17,0,0.42,3.61
357,Luigi's Mansion,GC,2001,Action,Nintendo,2.38,0.67,0.46,0.1,3.6
364,James Bond 007: Agent Under Fire,PS2,2001,Shooter,Electronic Arts,1.9,1.13,0.1,0.41,3.53
408,Max Payne,PS2,2001,Shooter,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31
434,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,3.17
436,Animal Crossing,GC,2001,Simulation,Nintendo,1.92,0.16,0.99,0.09,3.15
452,Madden NFL 2002,PS2,2001,Sports,Electronic Arts,2.5,0.16,0.01,0.42,3.08
476,Devil May Cry,PS2,2001,Action,Capcom,1.36,0.86,0.64,0.13,2.99
489,Pac-Man Collection,GBA,2001,Puzzle,Atari,2.07,0.77,0.05,0.05,2.94
500,Hot Shots Golf 3,PS2,2001,Sports,Sony Computer Entertainment,0.99,0.32,1.38,0.2,2.89
531,WWF SmackDown! Just Bring It,PS2,2001,Fighting,THQ,1.19,1.15,0.04,0.41,2.79
535,NBA Street,PS2,2001,Sports,Electronic Arts,2.19,0.22,0,0.38,2.79
553,Onimusha: Warlords,PS2,2001,Action,Virgin Interactive,0.99,0.48,1.09,0.14,2.7
602,Sonic Adventure 2 Battle,GC,2001,Platform,Sega,1.7,0.59,0.21,0.07,2.56
609,Crazy Taxi,PS2,2001,Racing,Acclaim Entertainment,1.13,1.12,0.06,0.22,2.52
642,ATV Offroad Fury,PS2,2001,Racing,Sony Computer Entertainment,2.07,0.26,0,0.08,2.41
665,Yu-Gi-Oh! The Duelists of the Roses,PS2,2001,Misc,Konami Digital Entertainment,1.16,0.91,0,0.3,2.38
680,Resident Evil - Code: Veronica X,PS2,2001,Action,Capcom,1.08,0.7,0.34,0.21,2.34
711,Wario Land 4,GBA,2001,Platform,Nintendo,0.9,0.73,0.54,0.09,2.26
722,Sonic Advance,GBA,2001,Platform,Sega,1.19,0.71,0.22,0.13,2.24
723,Spyro: Season of Ice,GBA,2001,Platform,Vivendi Games,1.29,0.83,0,0.11,2.23
757,The Sims: House Party,PC,2001,Simulation,Electronic Arts,1.23,0.83,0,0.1,2.16
776,Project Gotham Racing,XB,2001,Racing,Microsoft Game Studios,1.37,0.61,0.05,0.09,2.12
814,Yu-Gi-Oh! The Eternal Duelist Soul,GBA,2001,Strategy,Konami Digital Entertainment,1.64,0.36,0,0.07,2.07
881,Scooby Doo and the Cyber Chase,PS,2001,Adventure,THQ,0.59,1.23,0,0.13,1.94
896,The Legend of Zelda: Oracle of Ages,GB,2001,Action,Nintendo,0.92,0.53,0.41,0.06,1.92
899,Red Faction,PS2,2001,Shooter,THQ,0.76,0.96,0,0.2,1.92
909,Star Wars Rogue Leader: Rogue Squadron II,GC,2001,Simulation,LucasArts,1.03,0.75,0.03,0.09,1.9
923,Dynasty Warriors 3,PS2,2001,Action,THQ,0.53,0.16,1.07,0.1,1.87
925,The Legend of Zelda: Oracle of Seasons,GB,2001,Adventure,Nintendo,0.87,0.52,0.41,0.06,1.86
932,NBA Live 2002,PS2,2001,Sports,Electronic Arts,0.91,0.71,0,0.24,1.86
942,Gran Turismo Concept 2001 Tokyo,PS2,2001,Racing,Unknown,0,1.1,0.42,0.33,1.84
955,Namco Museum,PS2,2001,Misc,Namco Bandai Games,1.73,0.07,0,0.02,1.82
956,The Sims: Hot Date,PC,2001,Simulation,Electronic Arts,1.81,0,0,0,1.82
975,SpongeBob SquarePants: SuperSponge,PS,2001,Action,THQ,1.12,0.58,0,0.08,1.78
987,Dead or Alive 3,XB,2001,Fighting,Microsoft Game Studios,1.19,0.29,0.24,0.06,1.77
992,Golden Sun,GBA,2001,Role-Playing,Nintendo,0.93,0.38,0.4,0.06,1.76
1004,Star Wars: Starfighter,PS2,2001,Simulation,Activision,0.61,0.87,0.02,0.26,1.76
1008,Pro Evolution Soccer,PS2,2001,Sports,Konami Digital Entertainment,0.06,0.9,0.53,0.27,1.75
1027,SSX Tricky,PS2,2001,Sports,Electronic Arts,0.85,0.66,0,0.22,1.73
1030,Harry Potter and the Sorcerer's Stone,GB,2001,Action,Electronic Arts,0.94,0.62,0.1,0.07,1.73
1049,Tetris Worlds,GBA,2001,Puzzle,THQ,1.25,0.39,0,0.06,1.71
1068,Harry Potter and the Sorcerer's Stone,GBA,2001,Action,Electronic Arts,0.87,0.66,0.08,0.08,1.69
1092,Tony Hawk's Pro Skater 3,PS,2001,Sports,Activision,1.09,0.49,0.02,0.07,1.67
1093,"Monsters, Inc.",GBA,2001,Adventure,THQ,0.59,0.95,0.03,0.1,1.67
1096,Spy Hunter,PS2,2001,Racing,Midway Games,1.13,0.32,0,0.22,1.67
1127,Pikmin,GC,2001,Strategy,Nintendo,0.78,0.25,0.56,0.04,1.63
1183,NCAA Football 2002,PS2,2001,Sports,Electronic Arts,0.77,0.6,0,0.2,1.57
1193,Dragon Quest Monsters 2,GB,2001,Role-Playing,Enix Corporation,0,0,1.56,0,1.56
1203,Spider-Man 2: Enter: Electro,PS,2001,Action,Activision,0.57,0.87,0.02,0.09,1.55
1249,Simpsons Wrestling,PS,2001,Fighting,Electronic Arts,0.23,1.16,0,0.11,1.51
1307,Super Monkey Ball,GC,2001,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46
1379,Twisted Metal: Black,PS2,2001,Racing,Sony Computer Entertainment,1.19,0.17,0,0.05,1.41
1390,Madden NFL 2002,PS,2001,Sports,Electronic Arts,0.78,0.53,0,0.09,1.39
1412,Dave Mirra Freestyle BMX 2,PS2,2001,Sports,Acclaim Entertainment,0.67,0.53,0,0.18,1.38
1551,Silent Hill 2,PS2,2001,Action,Konami Digital Entertainment,0.62,0.49,0,0.16,1.28
1600,Baldur's Gate: Dark Alliance,PS2,2001,Role-Playing,Virgin Interactive,0.61,0.48,0,0.16,1.24
1613,Frogger: The Great Quest,PS2,2001,Platform,Konami Digital Entertainment,0.6,0.47,0,0.16,1.23
1648,Max Payne,XB,2001,Shooter,Take-Two Interactive,0.98,0.19,0,0.05,1.22
1654,Fuzion Frenzy,XB,2001,Misc,Microsoft Game Studios,0.93,0.24,0,0.04,1.21
1660,Dragon Quest IV: Michibikareshi Monotachi,PS,2001,Role-Playing,Enix Corporation,0,0,1.2,0.01,1.21
1682,NHL 2002,PS2,2001,Sports,Electronic Arts,0.59,0.46,0,0.15,1.2
1713,Tony Hawk's Pro Skater 2,GBA,2001,Sports,Activision,0.85,0.31,0,0.02,1.18
1751,NASCAR Thunder 2002,PS2,2001,Racing,Electronic Arts,0.57,0.44,0,0.15,1.16
1765,Gauntlet: Dark Legacy,PS2,2001,Action,Midway Games,0.56,0.44,0,0.15,1.15
1801,Mobile Suit Gundam: Federation vs. Zeon,PS2,2001,Simulation,Atari,0.12,0.1,0.88,0.03,1.14
1820,Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0,0.14,1.12
1865,NBA Live 2001,PS2,2001,Sports,Electronic Arts,0.52,0.4,0.04,0.13,1.1
1959,Diablo II: Lord of Destruction,PC,2001,Role-Playing,Vivendi Games,1.03,0.02,0,0,1.06
1980,The Simpsons: Road Rage,XB,2001,Racing,Electronic Arts,0.78,0.26,0,0.01,1.05
2002,F-Zero: Maximum Velocity,GBA,2001,Racing,Nintendo,0.39,0.16,0.37,0.12,1.04
2247,Top Gun: Combat Zones,PS2,2001,Simulation,Titus,0.45,0.35,0,0.12,0.92
2332,Castlevania: Circle of the Moon,GBA,2001,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89
2338,Pokemon Card GB2: Here Comes Team GR!,GB,2001,Strategy,Nintendo,0,0,0.89,0,0.89
2343,NFL 2K2,PS2,2001,Sports,Sega,0.44,0.34,0,0.11,0.89
2377,Spec Ops: Ranger Elite,PS,2001,Shooter,TalonSoft,0.49,0.33,0,0.06,0.87
2420,Ford Racing,PS,2001,Racing,Empire Interactive,0.48,0.33,0,0.06,0.86
2470,Rocket Power: Team Rocket Rescue,PS,2001,Sports,THQ,0.47,0.32,0,0.05,0.84
2509,Tony Hawk's Pro Skater 3,GC,2001,Sports,Activision,0.64,0.17,0,0.02,0.82
2517,Amped: Freestyle Snowboarding,XB,2001,Sports,Microsoft Game Studios,0.69,0.11,0,0.02,0.82
2608,Motocross Mania,PS,2001,Racing,Take-Two Interactive,0.44,0.3,0,0.05,0.79
2675,Conker's Bad Fur Day,N64,2001,Platform,THQ,0.53,0.22,0,0.02,0.77
2682,Maximo: Ghosts to Glory,PS2,2001,Platform,Capcom,0.38,0.29,0,0.1,0.77
2707,Tony Hawk's Pro Skater 2,N64,2001,Sports,Activision,0.59,0.16,0,0.01,0.76
2724,Legends of Wrestling,PS2,2001,Fighting,Acclaim Entertainment,0.37,0.29,0,0.1,0.76
2746,Zone of the Enders,PS2,2001,Shooter,Konami Digital Entertainment,0.3,0.24,0.13,0.08,0.75
2756,Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001,Fighting,Capcom,0.22,0.17,0.3,0.06,0.75
2766,Jampack Summer 2001,PS2,2001,Misc,Sony Computer Entertainment,0.36,0.28,0,0.1,0.74
2768,Burnout,PS2,2001,Racing,Acclaim Entertainment,0.36,0.28,0,0.1,0.74
2774,Yu-Gi-Oh! Dungeon Dice Monsters,GBA,2001,Misc,Konami Digital Entertainment,0.42,0.16,0.15,0.01,0.74
2783,Tiger Woods PGA Tour 2001,PS2,2001,Sports,Electronic Arts,0.36,0.28,0,0.09,0.74
2807,Oddworld: Munch's Oddysee,XB,2001,Platform,Atari,0.54,0.16,0,0.03,0.73
2820,Shaun Palmer's Pro Snowboarder,PS2,2001,Sports,Codemasters,0.36,0.28,0,0.09,0.73
2842,X-Men: Mutant Academy 2,PS,2001,Fighting,Activision,0.4,0.27,0,0.05,0.72
2844,Jampack Winter 2001,PS2,2001,Misc,Sony Computer Entertainment,0.35,0.28,0,0.09,0.72
2911,Star Wars: Obi-Wan,XB,2001,Action,Activision,0.52,0.16,0,0.02,0.7
2916,F-14 Tomcat,GBA,2001,Action,Majesco Entertainment,0.5,0.19,0,0.01,0.7
2917,SplashDown,PS2,2001,Racing,Atari,0.34,0.27,0,0.09,0.7
2925,Advance Wars,GBA,2001,Strategy,Nintendo,0.5,0.19,0,0.01,0.7
3061,Darkstone,PS,2001,Role-Playing,Electronic Arts,0.37,0.25,0,0.04,0.66
3192,Tony Hawk's Pro Skater 2x,XB,2001,Sports,Activision,0.41,0.19,0,0.03,0.63
3226,FIFA Soccer 2002,PS2,2001,Sports,Electronic Arts,0.31,0.24,0,0.08,0.63
3283,Super Robot Taisen α Gaiden,PS,2001,Strategy,Banpresto,0,0,0.58,0.04,0.62
3324,Madden NFL 2002,GC,2001,Sports,Electronic Arts,0.47,0.12,0,0.02,0.61
3327,Spider-Man: Mysterio's Menace,GBA,2001,Action,Activision,0.43,0.16,0,0.01,0.61
3340,Wave Race: Blue Storm,GC,2001,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6
3356,Rayman Arena,PS2,2001,Racing,Ubisoft,0.29,0.23,0,0.08,0.6
3360,Half-Life,PS2,2001,Shooter,Vivendi Games,0.29,0.23,0,0.08,0.6
3365,NASCAR Heat 2002,PS2,2001,Racing,Infogrames,0.29,0.23,0,0.08,0.6
3394,Jampack Fall 2001,PS,2001,Misc,Sony Computer Entertainment,0.33,0.22,0,0.04,0.59
3539,Blood Wake,XB,2001,Shooter,Microsoft Game Studios,0.43,0.12,0,0.02,0.57
3569,NHL Hitz 20-02,PS2,2001,Sports,Midway Games,0.28,0.22,0,0.07,0.56
3573,"Monsters, Inc. Scream Team",PS,2001,Platform,Sony Computer Entertainment,0.31,0.21,0,0.04,0.56
3579,Knockout Kings 2001,PS2,2001,Fighting,Electronic Arts,0.28,0.21,0,0.07,0.56
3585,All-Star Baseball 2002,PS2,2001,Sports,Acclaim Entertainment,0.27,0.21,0,0.07,0.56
3601,Hamtaro: Ham-Hams Unite!,GB,2001,Role-Playing,Nintendo,0,0,0.56,0,0.56
3620,Soldier of Fortune: Gold Edition,PS2,2001,Shooter,Codemasters,0.27,0.21,0,0.07,0.56
3624,MX 2002 Featuring Ricky Carmichael,PS2,2001,Racing,THQ,0.27,0.21,0,0.07,0.56
3634,Soul Reaver 2,PS2,2001,Action,Eidos Interactive,0.27,0.21,0,0.07,0.55
3646,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,2001,Shooter,D3Publisher,0.31,0.21,0,0.04,0.55
3651,Extermination,PS2,2001,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55
3652,Batman: Vengeance,PS2,2001,Adventure,Ubisoft,0.27,0.21,0,0.07,0.55
3673,SpongeBob SquarePants: SuperSponge,GBA,2001,Action,THQ,0.39,0.15,0,0.01,0.55
3738,SSX Tricky,GC,2001,Sports,Electronic Arts,0.42,0.11,0,0.01,0.54
3747,Mat Hoffman's Pro BMX,PS,2001,Sports,Activision,0.3,0.2,0,0.04,0.54
3760,Time Crisis II,PS2,2001,Shooter,Namco Bandai Games,0.26,0.2,0,0.07,0.53
3809,Oni,PS2,2001,Action,Take-Two Interactive,0.26,0.2,0,0.07,0.53
3835,Final Fantasy Chronicles,PS,2001,Role-Playing,Square,0.29,0.2,0,0.03,0.52
3837,Syphon Filter 3,PS,2001,Shooter,Sony Computer Entertainment,0.29,0.2,0,0.03,0.52
3876,NBA Live 2002,PS,2001,Sports,Electronic Arts,0.29,0.19,0,0.03,0.52
3883,Pac-Man Fever,PS2,2001,Misc,Sony Computer Entertainment,0.25,0.2,0,0.07,0.51
3964,Blue's Clues: Blue's Big Musical,PS,2001,Misc,THQ,0.28,0.19,0,0.03,0.5
3965,The Mummy Returns,PS2,2001,Action,Universal Interactive,0.25,0.19,0,0.06,0.5
3981,Tactics Ogre: The Knight of Lodis,GBA,2001,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5
4007,Rayman Advance,GBA,2001,Platform,Ubisoft,0.36,0.13,0,0.01,0.5
4061,One Piece: Grand Battle!,PS,2001,Fighting,Atari,0,0,0.46,0.03,0.49
4065,Crazy Taxi,GC,2001,Racing,Acclaim Entertainment,0.36,0.09,0.02,0.01,0.49
4073,Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,PS2,2001,Misc,Hudson Soft,0,0,0.49,0,0.49
4133,Midnight Club: Street Racing,GBA,2001,Racing,Rebellion,0.34,0.13,0,0.01,0.48
4168,ICO,PS2,2001,Action,Sony Computer Entertainment,0.23,0.18,0,0.06,0.47
4229,Iridion 3D,GBA,2001,Shooter,THQ,0.33,0.12,0,0.01,0.46
4243,Kessen II,PS2,2001,Strategy,THQ,0.13,0.1,0.2,0.03,0.46
4258,Scooby-Doo,GBA,2001,Platform,THQ,0.33,0.12,0,0.01,0.46
4272,Rugrats: Castle Capers,GBA,2001,Action,THQ,0.33,0.12,0,0.01,0.46
4362,World Soccer Winning Eleven 5 Final Evolution,PS2,2001,Sports,Konami Digital Entertainment,0,0,0.45,0,0.45
4373,Tekken Advance,GBA,2001,Fighting,Infogrames,0.32,0.12,0,0.01,0.45
4460,Army Men World War: Final Front,PS,2001,Action,3DO,0.24,0.17,0,0.03,0.44
4499,Madden NFL 2002,N64,2001,Sports,Electronic Arts,0.41,0.02,0,0,0.43
4502,Spec Ops: Covert Assault,PS,2001,Shooter,Take-Two Interactive,0.24,0.16,0,0.03,0.43
4503,SSX Tricky,XB,2001,Sports,Electronic Arts,0.32,0.09,0,0.02,0.43
4516,MLB 2002,PS,2001,Sports,Sony Computer Entertainment,0.24,0.16,0,0.03,0.43
4544,Mobile Suit Gundam: Zeonic Front,PS2,2001,Simulation,Namco Bandai Games,0.09,0.07,0.25,0.02,0.43
4576,Mega Man Battle Network,GBA,2001,Role-Playing,Capcom,0.14,0.05,0.22,0.01,0.42
4601,NASCAR Thunder 2002,PS,2001,Racing,Electronic Arts,0.23,0.16,0,0.03,0.42
4625,Dr. Mario 64,N64,2001,Puzzle,Nintendo,0.34,0.07,0,0,0.42
4645,Mega Man X6,PS,2001,Action,Capcom,0.14,0.1,0.16,0.03,0.42
4653,Jimmy Neutron: Boy Genius,GBA,2001,Platform,THQ,0.3,0.11,0,0.01,0.42
4674,Star Wars Starfighter: Special Edition,XB,2001,Simulation,LucasArts,0.3,0.1,0,0.02,0.42
4681,Dexter's Laboratory Deesaster Strikes,GBA,2001,Adventure,BAM! Entertainment,0.3,0.11,0,0.01,0.41
4683,Scooby-Doo and the Cyber Chase,GBA,2001,Adventure,Ubisoft,0.3,0.11,0,0.01,0.41
4749,Armored Core 2: Another Age,PS2,2001,Simulation,Metro 3D,0.11,0.08,0.19,0.03,0.41
4758,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,2001,Misc,Konami Digital Entertainment,0,0,0.4,0.01,0.41
4770,Disney's Tarzan Untamed,PS2,2001,Platform,Ubisoft,0.2,0.16,0,0.05,0.41
4781,NFL GameDay 2002,PS,2001,Sports,Sony Computer Entertainment,0.23,0.15,0,0.03,0.4
4832,18 Wheeler: American Pro Trucker,PS2,2001,Racing,Acclaim Entertainment,0.2,0.15,0,0.05,0.4
